temps		v_max_cpu	prtg_cpu	mem_tot		mem_lib		prtg_mem_lib	mem_utilisee
11:09:16	1.30		72.07		3.60		0.78		21.66%		2.82
11:09:17	1.30		45.01		3.60		0.78		21.59%		2.82
11:09:18	1.30		81.25		3.60		0.78		21.66%		2.82
11:09:19	1.30		25.07		3.60		0.78		21.67%		2.82
11:09:20	1.30		60.93		3.60		0.79		21.87%		2.81
11:09:21	1.30		42.95		3.60		0.79		21.88%		2.81
11:09:22	1.30		28.14		3.60		0.79		21.90%		2.81
11:09:23	1.30		38.27		3.60		0.79		21.90%		2.81
11:09:24	1.30		44.96		3.60		0.78		21.63%		2.82
11:09:25	1.30		98.48		3.60		0.78		21.64%		2.82
11:09:26	1.30		100.00		3.60		0.79		21.97%		2.81
11:09:27	1.30		100.00		3.60		0.80		22.15%		2.80
11:09:29	1.30		100.00		3.60		0.80		22.12%		2.80
11:09:30	1.30		100.00		3.60		0.79		22.03%		2.80
11:09:31	1.30		74.26		3.60		0.78		21.67%		2.82
11:09:32	1.30		42.15		3.60		0.78		21.66%		2.82
11:09:33	1.30		99.27		3.60		0.76		21.25%		2.83
11:09:34	1.30		99.27		3.60		0.77		21.35%		2.83
11:09:35	1.30		99.27		3.60		0.76		21.22%		2.83
11:09:36	1.30		99.27		3.60		0.76		21.14%		2.84
11:09:37	1.30		88.40		3.60		0.76		21.04%		2.84
11:09:38	1.30		87.79		3.60		0.76		21.01%		2.84
11:09:39	1.30		56.16		3.60		0.76		21.26%		2.83
11:09:40	1.30		43.46		3.60		0.77		21.30%		2.83
11:09:41	1.30		39.02		3.60		0.78		21.59%		2.82
11:09:42	1.30		59.51		3.60		0.77		21.41%		2.83
11:09:43	1.30		64.71		3.60		0.77		21.43%		2.83
11:09:44	1.30		28.42		3.60		0.77		21.53%		2.82
11:09:45	1.30		40.33		3.60		0.78		21.65%		2.82
11:09:46	1.30		36.93		3.60		0.78		21.64%		2.82
11:09:47	1.30		84.48		3.60		0.78		21.79%		2.81
11:09:48	1.30		94.59		3.60		0.77		21.49%		2.82
11:09:49	1.30		100.00		3.60		0.77		21.54%		2.82
11:09:50	1.30		85.16		3.60		0.77		21.55%		2.82
11:09:51	1.30		73.65		3.60		0.77		21.51%		2.82
11:09:52	1.30		81.36		3.60		0.78		21.65%		2.82
11:09:53	1.30		70.56		3.60		0.78		21.65%		2.82
11:09:54	1.30		27.54		3.60		0.78		21.69%		2.82
11:09:55	1.30		35.90		3.60		0.78		21.68%		2.82
11:09:56	1.30		38.33		3.60		0.78		21.67%		2.82
11:09:57	1.30		28.68		3.60		0.78		21.67%		2.82
11:09:58	1.30		61.64		3.60		0.77		21.55%		2.82
11:09:59	1.30		50.00		3.60		0.77		21.54%		2.82
11:10:00	1.30		33.32		3.60		0.77		21.35%		2.83
11:10:01	1.30		66.93		3.60		0.77		21.31%		2.83
11:10:02	1.30		43.88		3.60		0.77		21.37%		2.83
11:10:03	1.30		29.21		3.60		0.77		21.33%		2.83
11:10:04	1.30		76.55		3.60		0.79		22.00%		2.80
11:10:05	1.30		38.14		3.60		0.80		22.23%		2.80
11:10:06	1.30		70.54		3.60		0.82		22.85%		2.77
11:10:07	1.30		78.27		3.60		0.83		23.14%		2.76
11:10:08	1.30		78.47		3.60		0.84		23.42%		2.75
11:10:09	1.30		76.92		3.60		0.86		23.87%		2.74
11:10:10	1.30		40.06		3.60		0.86		23.98%		2.73
11:10:11	1.30		21.05		3.60		0.86		23.99%		2.73
11:10:12	1.30		28.65		3.60		0.86		23.97%		2.73
11:10:13	1.30		40.60		3.60		0.86		23.97%		2.73
11:10:14	1.30		80.02		3.60		0.86		23.85%		2.74
11:10:15	1.30		34.16		3.60		0.86		23.85%		2.74
11:10:16	1.30		55.29		3.60		0.86		23.90%		2.74
11:10:17	1.30		48.45		3.60		0.86		23.90%		2.74
11:10:18	1.30		36.46		3.60		0.86		23.89%		2.74
11:10:19	1.30		23.62		3.60		0.86		23.90%		2.74
11:10:20	1.30		28.74		3.60		0.86		23.91%		2.74
11:10:21	1.30		30.38		3.60		0.86		23.94%		2.74
11:10:22	1.30		81.25		3.60		0.86		23.90%		2.74
11:10:23	1.30		37.20		3.60		0.86		23.90%		2.74
11:10:24	1.30		32.56		3.60		0.86		23.89%		2.74
11:10:25	1.30		32.05		3.60		0.86		23.89%		2.74
11:10:26	1.30		36.46		3.60		0.86		23.84%		2.74
11:10:27	1.30		28.67		3.60		0.86		23.83%		2.74
11:10:28	1.30		30.48		3.60		0.86		23.82%		2.74
11:10:29	1.30		35.63		3.60		0.86		23.82%		2.74
11:10:30	1.30		81.26		3.60		0.85		23.73%		2.74
11:10:31	1.30		38.27		3.60		0.85		23.77%		2.74
11:10:32	1.30		37.50		3.60		0.86		23.80%		2.74
11:10:33	1.30		35.18		3.60		0.85		23.77%		2.74
11:10:34	1.30		29.71		3.60		0.85		23.77%		2.74
11:10:35	1.30		26.13		3.60		0.85		23.76%		2.74
11:10:36	1.30		22.87		3.60		0.85		23.76%		2.74
11:10:37	1.30		32.85		3.60		0.85		23.74%		2.74
11:10:38	1.30		24.20		3.60		0.85		23.74%		2.74
11:10:39	1.30		27.35		3.60		0.85		23.75%		2.74
11:10:40	1.30		29.75		3.60		0.85		23.76%		2.74
11:10:41	1.30		39.56		3.60		0.85		23.73%		2.74
11:10:42	1.30		43.47		3.60		0.85		23.68%		2.74
11:10:43	1.30		23.09		3.60		0.85		23.69%		2.74
11:10:44	1.30		45.37		3.60		0.85		23.66%		2.75
11:10:45	1.30		77.94		3.60		0.85		23.63%		2.75
11:10:46	1.30		100.00		3.60		0.85		23.53%		2.75
11:10:47	1.30		46.58		3.60		0.86		23.88%		2.74
11:10:48	1.30		64.13		3.60		0.86		24.05%		2.73
11:10:49	1.30		95.35		3.60		0.84		23.49%		2.75
11:10:50	1.30		99.22		3.60		0.83		23.19%		2.76
11:10:51	1.30		65.91		3.60		0.84		23.23%		2.76
11:10:52	1.30		73.40		3.60		0.83		23.22%		2.76
11:10:53	1.30		33.59		3.60		0.84		23.24%		2.76
11:10:54	1.30		48.86		3.60		0.84		23.29%		2.76
11:10:55	1.30		63.87		3.60		0.84		23.32%		2.76
11:10:56	1.30		35.43		3.60		0.84		23.32%		2.76
11:10:57	1.30		28.67		3.60		0.84		23.34%		2.76
11:10:58	1.30		41.40		3.60		0.84		23.35%		2.76
11:10:59	1.30		53.84		3.60		0.84		23.39%		2.75
11:11:00	1.30		51.58		3.60		0.83		23.03%		2.77
11:11:02	1.30		67.08		3.60		0.82		22.87%		2.77
11:11:03	1.30		64.11		3.60		0.82		22.80%		2.78
11:11:04	1.30		23.41		3.60		0.82		22.80%		2.78
11:11:05	1.30		47.75		3.60		0.82		22.92%		2.77
11:11:06	1.30		54.32		3.60		0.82		22.90%		2.77
11:11:07	1.30		42.61		3.60		0.82		22.90%		2.77
11:11:08	1.30		30.19		3.60		0.83		22.95%		2.77
11:11:09	1.30		36.67		3.60		0.83		22.95%		2.77
11:11:10	1.30		27.13		3.60		0.83		22.95%		2.77
11:11:11	1.30		31.76		3.60		0.83		22.95%		2.77
11:11:12	1.30		27.17		3.60		0.83		23.00%		2.77
11:11:13	1.30		23.26		3.60		0.83		23.00%		2.77
11:11:14	1.30		30.15		3.60		0.83		23.00%		2.77
11:11:15	1.30		47.35		3.60		0.83		23.02%		2.77
11:11:16	1.30		47.74		3.60		0.83		23.04%		2.77
11:11:17	1.30		34.35		3.60		0.83		23.03%		2.77
11:11:18	1.30		71.28		3.60		0.82		22.92%		2.77
11:11:19	1.30		44.28		3.60		0.82		22.87%		2.77
11:11:20	1.30		23.45		3.60		0.83		22.98%		2.77
11:11:21	1.30		28.11		3.60		0.83		22.98%		2.77
11:11:22	1.30		25.58		3.60		0.83		22.98%		2.77
11:11:23	1.30		24.06		3.60		0.83		22.99%		2.77
11:11:24	1.30		24.25		3.60		0.83		22.99%		2.77
11:11:25	1.30		24.80		3.60		0.83		22.99%		2.77
11:11:26	1.30		22.69		3.60		0.83		23.01%		2.77
11:11:27	1.30		23.94		3.60		0.83		23.01%		2.77
11:11:28	1.30		28.17		3.60		0.83		23.01%		2.77
11:11:29	1.30		29.63		3.60		0.83		23.01%		2.77
11:11:30	1.30		34.95		3.60		0.82		22.66%		2.78
11:11:31	1.30		28.89		3.60		0.83		23.18%		2.76
11:11:32	1.30		29.97		3.60		0.83		23.18%		2.76
11:11:33	1.30		29.27		3.60		0.83		23.18%		2.76
11:11:34	1.30		77.52		3.60		0.84		23.42%		2.75
11:11:35	1.30		28.00		3.60		0.84		23.30%		2.76
11:11:36	1.30		23.41		3.60		0.84		23.41%		2.75
11:11:37	1.30		30.74		3.60		0.84		23.41%		2.75
11:11:38	1.30		49.23		3.60		0.84		23.39%		2.75
11:11:39	1.30		67.89		3.60		0.84		23.39%		2.75
11:11:40	1.30		61.02		3.60		0.84		23.41%		2.75
11:11:41	1.30		23.40		3.60		0.84		23.41%		2.75
11:11:42	1.30		20.31		3.60		0.84		23.42%		2.75
11:11:43	1.30		21.85		3.60		0.84		23.43%		2.75
11:11:44	1.30		17.95		3.60		0.84		23.45%		2.75
11:11:45	1.30		44.40		3.60		0.84		23.48%		2.75
11:11:46	1.30		59.40		3.60		0.84		23.32%		2.76
11:11:47	1.30		75.81		3.60		0.83		23.07%		2.77
11:11:48	1.30		81.67		3.60		0.83		23.12%		2.76
11:11:49	1.30		32.00		3.60		0.83		23.19%		2.76
11:11:50	1.30		76.92		3.60		0.83		23.09%		2.77
11:11:51	1.30		20.35		3.60		0.83		23.09%		2.77
11:11:52	1.30		29.65		3.60		0.83		23.21%		2.76
11:11:53	1.30		38.80		3.60		0.83		23.14%		2.76
11:11:54	1.30		34.58		3.60		0.83		23.14%		2.76
11:11:55	1.30		28.91		3.60		0.83		23.12%		2.76
11:11:56	1.30		28.90		3.60		0.83		23.14%		2.76
11:11:57	1.30		30.97		3.60		0.83		23.12%		2.76
11:11:58	1.30		28.15		3.60		0.83		23.09%		2.77
11:11:59	1.30		24.84		3.60		0.83		23.09%		2.77
11:12:00	1.30		44.99		3.60		0.82		22.74%		2.78
11:12:01	1.30		20.10		3.60		0.82		22.74%		2.78
11:12:02	1.30		51.19		3.60		0.81		22.63%		2.78
11:12:03	1.30		49.20		3.60		0.82		22.94%		2.77
11:12:04	1.30		90.06		3.60		0.80		22.23%		2.80
11:12:06	1.30		100.00		3.60		0.78		21.78%		2.81
11:12:07	1.30		100.00		3.60		0.78		21.76%		2.81
11:12:08	1.30		97.80		3.60		0.79		21.85%		2.81
11:12:09	1.30		76.56		3.60		0.78		21.58%		2.82
11:12:10	1.30		49.24		3.60		0.77		21.30%		2.83
11:12:11	1.30		37.98		3.60		0.77		21.29%		2.83
11:12:12	1.30		28.71		3.60		0.77		21.40%		2.83
11:12:13	1.30		41.83		3.60		0.77		21.44%		2.83
11:12:14	1.30		43.85		3.60		0.77		21.49%		2.82
11:12:15	1.30		21.89		3.60		0.77		21.53%		2.82
11:12:16	1.30		20.97		3.60		0.77		21.53%		2.82
11:12:17	1.30		35.95		3.60		0.77		21.53%		2.82
11:12:18	1.30		36.08		3.60		0.78		21.65%		2.82
11:12:19	1.30		29.28		3.60		0.78		21.60%		2.82
11:12:20	1.30		28.10		3.60		0.77		21.54%		2.82
11:12:21	1.30		75.80		3.60		0.77		21.44%		2.83
11:12:22	1.30		22.70		3.60		0.77		21.44%		2.82
11:12:23	1.30		32.57		3.60		0.77		21.52%		2.82
11:12:24	1.30		35.91		3.60		0.78		21.67%		2.82
11:12:25	1.30		21.06		3.60		0.78		21.67%		2.82
11:12:26	1.30		35.98		3.60		0.78		21.66%		2.82
11:12:27	1.30		38.37		3.60		0.78		21.60%		2.82
11:12:28	1.30		28.53		3.60		0.78		21.60%		2.82
11:12:29	1.30		30.72		3.60		0.78		21.60%		2.82
11:12:30	1.30		38.51		3.60		0.78		21.60%		2.82
11:12:31	1.30		21.64		3.60		0.78		21.62%		2.82
11:12:32	1.30		47.67		3.60		0.78		21.65%		2.82
11:12:33	1.30		48.83		3.60		0.78		21.69%		2.82
11:12:34	1.30		21.06		3.60		0.78		21.69%		2.82
11:12:35	1.30		25.60		3.60		0.78		21.73%		2.81
11:12:36	1.30		37.40		3.60		0.78		21.73%		2.81
11:12:37	1.30		70.35		3.60		0.78		21.67%		2.82
11:12:38	1.30		78.60		3.60		0.77		21.36%		2.83
11:12:39	1.30		100.00		3.60		0.75		20.92%		2.84
11:12:40	1.30		83.71		3.60		0.79		21.85%		2.81
11:12:41	1.30		50.02		3.60		0.78		21.75%		2.81
11:12:42	1.30		28.64		3.60		0.78		21.75%		2.81
11:12:43	1.30		63.56		3.60		0.79		21.99%		2.81
11:12:44	1.30		32.57		3.60		0.79		21.99%		2.81
11:12:45	1.30		44.50		3.60		0.79		21.98%		2.81
11:12:46	1.30		23.30		3.60		0.79		22.02%		2.80
11:12:47	1.30		39.72		3.60		0.79		22.06%		2.80
11:12:48	1.30		32.06		3.60		0.80		22.36%		2.79
11:12:49	1.30		38.25		3.60		0.80		22.35%		2.79
11:12:50	1.30		64.35		3.60		0.80		22.34%		2.79
11:12:51	1.30		26.86		3.60		0.80		22.34%		2.79
11:12:52	1.30		93.27		3.60		0.78		21.69%		2.82
11:12:54	1.30		100.00		3.60		0.77		21.46%		2.82
11:12:55	1.30		100.00		3.60		0.77		21.39%		2.83
11:12:56	1.30		100.00		3.60		0.77		21.49%		2.82
11:12:57	1.30		100.00		3.60		0.77		21.34%		2.83
11:12:58	1.30		100.00		3.60		0.76		21.11%		2.84
11:12:59	1.30		100.00		3.60		0.75		20.95%		2.84
11:13:00	1.30		100.00		3.60		0.75		20.93%		2.84
11:13:01	1.30		98.47		3.60		0.75		20.96%		2.84
11:13:02	1.30		81.67		3.60		0.75		20.97%		2.84
11:13:03	1.30		100.00		3.60		0.75		20.91%		2.84
11:13:04	1.30		98.56		3.60		0.74		20.71%		2.85
11:13:05	1.30		100.00		3.60		0.74		20.58%		2.86
11:13:07	1.30		100.00		3.60		0.73		20.34%		2.86
11:13:08	1.30		100.00		3.60		0.74		20.56%		2.86
11:13:10	1.30		100.00		3.60		0.72		20.10%		2.87
11:13:11	1.30		100.00		3.60		0.73		20.28%		2.87
11:13:12	1.30		100.00		3.60		0.74		20.52%		2.86
11:13:13	1.30		100.00		3.60		0.73		20.34%		2.86
11:13:14	1.30		100.00		3.60		0.72		19.94%		2.88
11:13:15	1.30		100.00		3.60		0.73		20.30%		2.87
11:13:17	1.30		100.00		3.60		0.72		20.01%		2.88
11:13:18	1.30		100.00		3.60		0.71		19.74%		2.89
11:13:19	1.30		98.48		3.60		0.70		19.48%		2.90
11:13:20	1.30		100.00		3.60		0.69		19.27%		2.90
11:13:21	1.30		100.00		3.60		0.68		19.04%		2.91
11:13:23	1.30		100.00		3.60		0.66		18.23%		2.94
11:13:24	1.30		100.00		3.60		0.62		17.29%		2.97
11:13:25	1.30		100.00		3.60		0.62		17.28%		2.97
11:13:26	1.30		100.00		3.60		0.62		17.17%		2.98
11:13:28	1.30		100.00		3.60		0.62		17.20%		2.98
11:13:29	1.30		100.00		3.60		0.62		17.30%		2.97
11:13:30	1.30		90.81		3.60		0.63		17.55%		2.96
11:13:31	1.30		97.95		3.60		0.63		17.43%		2.97
11:13:32	1.30		92.50		3.60		0.62		17.34%		2.97
11:13:33	1.30		99.25		3.60		0.62		17.27%		2.97
11:13:34	1.30		97.76		3.60		0.62		17.23%		2.98
11:13:35	1.30		80.01		3.60		0.62		17.20%		2.98
11:13:36	1.30		93.51		3.60		0.63		17.57%		2.96
11:13:37	1.30		100.00		3.60		0.63		17.42%		2.97
11:13:38	1.30		75.17		3.60		0.63		17.43%		2.97
11:13:39	1.30		50.05		3.60		0.63		17.45%		2.97
11:13:40	1.30		52.73		3.60		0.63		17.55%		2.97
11:13:41	1.30		92.18		3.60		0.62		17.33%		2.97
11:13:43	1.30		91.55		3.60		0.62		17.23%		2.98
11:13:44	1.30		97.01		3.60		0.63		17.45%		2.97
11:13:45	1.30		100.00		3.60		0.63		17.44%		2.97
11:13:46	1.30		100.00		3.60		0.63		17.55%		2.96
11:13:47	1.30		100.00		3.60		0.62		17.30%		2.97
11:13:48	1.30		100.00		3.60		0.62		17.28%		2.97
11:13:49	1.30		100.00		3.60		0.61		16.90%		2.99
11:13:50	1.30		100.00		3.60		0.60		16.66%		3.00
11:13:51	1.30		100.00		3.60		0.60		16.71%		3.00
11:13:52	1.30		100.00		3.60		0.60		16.74%		2.99
11:13:53	1.30		100.00		3.60		0.59		16.51%		3.00
11:13:54	1.30		100.00		3.60		0.59		16.44%		3.00
11:13:55	1.30		100.00		3.60		0.59		16.39%		3.01
11:13:57	1.30		100.00		3.60		0.67		18.53%		2.93
11:13:58	1.30		93.82		3.60		0.66		18.33%		2.94
11:13:59	1.30		78.60		3.60		0.66		18.25%		2.94
11:14:00	1.30		61.90		3.60		0.65		18.17%		2.94
11:14:01	1.30		59.40		3.60		0.65		18.16%		2.94
11:14:02	1.30		52.64		3.60		0.65		18.08%		2.95
11:14:03	1.30		89.80		3.60		0.65		18.11%		2.94
11:14:04	1.30		96.95		3.60		0.68		18.79%		2.92
11:14:05	1.30		100.00		3.60		0.68		18.80%		2.92
11:14:06	1.30		100.00		3.60		0.67		18.71%		2.92
11:14:07	1.30		100.00		3.60		0.67		18.73%		2.92
11:14:08	1.30		100.00		3.60		0.67		18.70%		2.92
11:14:09	1.30		100.00		3.60		0.67		18.62%		2.93
11:14:10	1.30		67.44		3.60		0.67		18.74%		2.92
11:14:11	1.30		90.74		3.60		0.67		18.73%		2.92
11:14:13	1.30		100.00		3.60		0.67		18.55%		2.93
11:14:14	1.30		100.00		3.60		0.67		18.53%		2.93
11:14:15	1.30		93.80		3.60		0.67		18.71%		2.92
11:14:16	1.30		75.95		3.60		0.67		18.65%		2.93
11:14:17	1.30		96.50		3.60		0.70		19.34%		2.90
11:14:18	1.30		100.00		3.60		0.70		19.38%		2.90
11:14:19	1.30		91.55		3.60		0.70		19.46%		2.90
11:14:20	1.30		99.26		3.60		0.70		19.40%		2.90
11:14:21	1.30		100.00		3.60		0.68		18.99%		2.91
11:14:22	1.30		100.00		3.60		0.68		19.01%		2.91
11:14:23	1.30		88.39		3.60		0.68		18.88%		2.92
11:14:24	1.30		96.10		3.60		0.68		18.87%		2.92
11:14:25	1.30		99.22		3.60		0.68		18.84%		2.92
11:14:26	1.30		98.53		3.60		0.67		18.72%		2.92
11:14:27	1.30		93.80		3.60		0.67		18.65%		2.93
11:14:28	1.30		100.00		3.60		0.67		18.60%		2.93
11:14:29	1.30		97.43		3.60		0.66		18.47%		2.93
11:14:30	1.30		94.83		3.60		0.66		18.44%		2.93
11:14:31	1.30		86.17		3.60		0.66		18.43%		2.93
11:14:32	1.30		96.19		3.60		0.66		18.47%		2.93
11:14:33	1.30		85.91		3.60		0.67		18.52%		2.93
11:14:34	1.30		82.18		3.60		0.66		18.49%		2.93
11:14:35	1.30		71.09		3.60		0.65		18.14%		2.94
11:14:36	1.30		80.02		3.60		0.66		18.30%		2.94
11:14:37	1.30		83.53		3.60		0.66		18.32%		2.94
11:14:39	1.30		99.38		3.60		0.63		17.59%		2.96
11:14:40	1.30		100.00		3.60		0.66		18.28%		2.94
11:14:41	1.30		92.95		3.60		0.66		18.37%		2.94
11:14:42	1.30		83.59		3.60		0.66		18.45%		2.93
11:14:43	1.30		92.38		3.60		0.65		18.13%		2.94
11:14:44	1.30		86.47		3.60		0.65		17.98%		2.95
11:14:45	1.30		94.83		3.60		0.64		17.76%		2.96
11:14:46	1.30		100.00		3.60		0.63		17.65%		2.96
11:14:47	1.30		100.00		3.60		0.63		17.59%		2.96
11:14:48	1.30		100.00		3.60		0.65		18.06%		2.95
11:14:49	1.30		100.00		3.60		0.64		17.71%		2.96
11:14:50	1.30		100.00		3.60		0.64		17.72%		2.96
11:14:51	1.30		100.00		3.60		0.63		17.56%		2.96
11:14:52	1.30		100.00		3.60		0.62		17.30%		2.97
11:14:53	1.30		91.58		3.60		0.62		17.22%		2.98
11:14:54	1.30		99.21		3.60		0.63		17.39%		2.97
11:14:55	1.30		90.86		3.60		0.61		17.01%		2.98
11:14:56	1.30		92.20		3.60		0.61		16.85%		2.99
11:14:58	1.30		99.31		3.60		0.60		16.74%		2.99
